Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[51]     0.0    0.00    0.00    3287         CountTokens [51]
-----------------------------------------------
                0.00    0.00    2943/2943        read_netlist [146]
[52]     0.0    0.00    0.00    2943         ReadLineTokens [52]
                0.00    0.00    5880/377666      my_malloc [30]
-----------------------------------------------
                0.00    0.00       1/1359        XmlReadArch [111]
                0.00    0.00       2/1359        ProcessTypes [110]
                0.00    0.00       4/1359        ReadOptions [155]
                0.00    0.00    1352/1359        read_netlist [146]
[53]     0.0    0.00    0.00    1359         my_strdup [53]
-----------------------------------------------
                0.00    0.00     954/954         timing_driven_route_net [14]
[54]     0.0    0.00    0.00     954         pathfinder_update_one_cost [54]
-----------------------------------------------
                0.00    0.00     649/649         check_netlist [122]
[55]     0.0    0.00    0.00     649         insert_in_hash_table [55]
                0.00    0.00    1298/377666      my_malloc [30]
-----------------------------------------------
                0.00    0.00     120/551         ezxml_parse_str [127]
                0.00    0.00     431/551         ezxml_char_content [70]
[56]     0.0    0.00    0.00     551         ezxml_decode [56]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [14]
[57]     0.0    0.00    0.00     477         add_route_tree_to_heap [57]
                0.00    0.00     477/222559      get_timing_driven_expected_cost [31]
                0.00    0.00     477/222559      node_to_heap [32]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [14]
[58]     0.0    0.00    0.00     477         empty_heap [58]
-----------------------------------------------
                                 247             free_route_tree [59]
                0.00    0.00     477/477         timing_driven_route_net [14]
[59]     0.0    0.00    0.00     477+247     free_route_tree [59]
                                 247             free_route_tree [59]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [14]
[60]     0.0    0.00    0.00     477         free_traceback [60]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [14]
[61]     0.0    0.00    0.00     477         heapsort [61]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [14]
[62]     0.0    0.00    0.00     477         init_route_tree_to_source [62]
                0.00    0.00       1/377666      my_malloc [30]
-----------------------------------------------
                                 166             load_rt_subtree_Tdel [63]
                0.00    0.00     477/477         update_route_tree [67]
[63]     0.0    0.00    0.00     477+166     load_rt_subtree_Tdel [63]
                                 166             load_rt_subtree_Tdel [63]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [14]
[64]     0.0    0.00    0.00     477         mark_ends [64]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [14]
[65]     0.0    0.00    0.00     477         reset_path_costs [65]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [14]
[66]     0.0    0.00    0.00     477         update_net_delays_from_route_tree [66]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [14]
[67]     0.0    0.00    0.00     477         update_route_tree [67]
                0.00    0.00     477/477         load_rt_subtree_Tdel [63]
                0.00    0.00      28/377666      my_malloc [30]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [14]
[68]     0.0    0.00    0.00     477         update_traceback [68]
                0.00    0.00       1/377666      my_malloc [30]
-----------------------------------------------
                0.00    0.00       1/437         check_netlist [122]
                0.00    0.00       1/437         try_place [1]
                0.00    0.00       2/437         build_rr_graph [7]
                0.00    0.00       2/437         ProcessTypes [110]
                0.00    0.00       4/437         alloc_and_load_pin_to_track_map [98]
                0.00    0.00       6/437         alloc_and_load_grid [91]
                0.00    0.00       7/437         compute_delay_lookup_tables [6]
                0.00    0.00     414/437         alloc_and_load_timing_graph [115]
[69]     0.0    0.00    0.00     437         alloc_matrix [69]
-----------------------------------------------
                0.00    0.00     431/431         ezxml_parse_str [127]
[70]     0.0    0.00    0.00     431         ezxml_char_content [70]
                0.00    0.00     431/551         ezxml_decode [56]
-----------------------------------------------
                0.00    0.00       1/430         check_netlist [122]
                0.00    0.00       1/430         try_place [1]
                0.00    0.00       2/430         build_rr_graph [7]
                0.00    0.00       3/430         compute_delay_lookup_tables [6]
                0.00    0.00       4/430         alloc_and_load_pin_to_track_map [98]
                0.00    0.00       5/430         SetupVPR [23]
                0.00    0.00     414/430         alloc_and_load_timing_graph [115]
[71]     0.0    0.00    0.00     430         free_matrix [71]
-----------------------------------------------
                0.00    0.00     138/276         check_netlist [122]
                0.00    0.00     138/276         alloc_and_load_timing_graph [115]
[72]     0.0    0.00    0.00     276         load_one_fb_fanout_count [72]
-----------------------------------------------
                0.00    0.00       1/222         SetupVPR [23]
                0.00    0.00      18/222         XmlReadArch [111]
                0.00    0.00     203/222         ProcessTypes [110]
[73]     0.0    0.00    0.00     222         FreeNode [73]
                0.00    0.00     222/222         ezxml_cut [74]
-----------------------------------------------
                0.00    0.00     222/222         FreeNode [73]
[74]     0.0    0.00    0.00     222         ezxml_cut [74]
-----------------------------------------------
                                 444             ezxml_free [75]
                0.00    0.00       1/222         SetupVPR [23]
                0.00    0.00      18/222         XmlReadArch [111]
                0.00    0.00     203/222         ProcessTypes [110]
[75]     0.0    0.00    0.00     222+444     ezxml_free [75]
                0.00    0.00     222/222         ezxml_free_attr [76]
                                 444             ezxml_free [75]
-----------------------------------------------
                0.00    0.00     222/222         ezxml_free [75]
[76]     0.0    0.00    0.00     222         ezxml_free_attr [76]
-----------------------------------------------
                0.00    0.00     221/221         ezxml_parse_str [127]
[77]     0.0    0.00    0.00     221         ezxml_insert [77]
-----------------------------------------------
                0.00    0.00       2/183         ProcessCB_SB [101]
                0.00    0.00       6/183         ParseFc [90]
                0.00    0.00       8/183         ProcessChanWidthDistrDir [102]
                0.00    0.00      27/183         XmlReadArch [111]
                0.00    0.00     140/183         ProcessTypes [110]
[78]     0.0    0.00    0.00     183         ezxml_attr [78]
-----------------------------------------------
                0.00    0.00       2/180         ProcessCB_SB [101]
                0.00    0.00       5/180         ParseFc [90]
                0.00    0.00     173/180         GetNodeTokens [80]
[79]     0.0    0.00    0.00     180         ezxml_set_txt [79]
-----------------------------------------------
                0.00    0.00     173/173         ProcessTypes [110]
[80]     0.0    0.00    0.00     173         GetNodeTokens [80]
                0.00    0.00     346/377666      my_malloc [30]
                0.00    0.00     173/180         ezxml_set_txt [79]
-----------------------------------------------
                0.00    0.00       1/171         alloc_route_structs [118]
                0.00    0.00       1/171         alloc_and_load_timing_graph_levels [116]
                0.00    0.00       2/171         alloc_and_load_pin_to_track_map [98]
                0.00    0.00       2/171         SetupVPR [23]
                0.00    0.00       3/171         check_netlist [122]
                0.00    0.00       3/171         add_rr_graph_C_from_switches [20]
                0.00    0.00       3/171         check_rr_graph [123]
                0.00    0.00       5/171         try_place [1]
                0.00    0.00       6/171         load_rr_indexed_data_T_values [28]
                0.00    0.00       7/171         ProcessTypes [110]
                0.00    0.00     138/171         alloc_and_load_timing_graph [115]
[81]     0.0    0.00    0.00     171         my_calloc [81]
-----------------------------------------------
                0.00    0.00     139/139         check_netlist [122]
[82]     0.0    0.00    0.00     139         get_next_hash [82]
-----------------------------------------------
                0.00    0.00       4/125         ProcessChanWidthDistrDir [102]
                0.00    0.00       5/125         ParseFc [90]
                0.00    0.00      26/125         XmlReadArch [111]
                0.00    0.00      90/125         ProcessTypes [110]
[83]     0.0    0.00    0.00     125         ezxml_set_attr [83]
-----------------------------------------------
                0.00    0.00     124/124         try_place [1]
[84]     0.0    0.00    0.00     124         load_timing_graph_net_delays [84]
-----------------------------------------------
                0.00    0.00     123/123         try_place [1]
[85]     0.0    0.00    0.00     123         load_criticalities [85]
-----------------------------------------------
                0.00    0.00     123/123         try_place [1]
[86]     0.0    0.00    0.00     123         update_screen [86]
-----------------------------------------------
                0.00    0.00      57/57          alloc_and_load_timing_graph_levels [116]
[87]     0.0    0.00    0.00      57         alloc_ivector_and_copy_int_list [87]
-----------------------------------------------
                0.00    0.00      18/43          XmlReadArch [111]
                0.00    0.00      25/43          ProcessTypes [110]
[88]     0.0    0.00    0.00      43         ezxml_child [88]
-----------------------------------------------
                0.00    0.00      36/36          init_chan [107]
[89]     0.0    0.00    0.00      36         comp_width [89]
-----------------------------------------------
                0.00    0.00       6/6           ProcessTypes [110]
[90]     0.0    0.00    0.00       6         ParseFc [90]
                0.00    0.00       6/183         ezxml_attr [78]
                0.00    0.00       5/125         ezxml_set_attr [83]
                0.00    0.00       5/180         ezxml_set_txt [79]
-----------------------------------------------
                0.00    0.00       6/6           SetupVPR [23]
[91]     0.0    0.00    0.00       6         alloc_and_load_grid [91]
                0.00    0.00     766/377666      my_malloc [30]
                0.00    0.00       6/437         alloc_matrix [69]
-----------------------------------------------
                0.00    0.00       1/5           ProcessTypes [110]
                0.00    0.00       2/5           alloc_and_load_pin_to_track_map [98]
                0.00    0.00       2/5           build_rr_graph [7]
[92]     0.0    0.00    0.00       5         alloc_matrix3 [92]
-----------------------------------------------
                0.00    0.00       1/5           alloc_and_load_timing_graph_levels [116]
                0.00    0.00       4/5           node_to_heap [32]
[93]     0.0    0.00    0.00       5         my_realloc [93]
-----------------------------------------------
                0.00    0.00       1/4           free_rr_graph [106]
                0.00    0.00       1/4           free_net_delay [131]
                0.00    0.00       1/4           free_timing_graph [139]
                0.00    0.00       1/4           free_lookups_and_criticalities [130]
[94]     0.0    0.00    0.00       4         free_chunk_memory [94]
-----------------------------------------------
                0.00    0.00       2/4           alloc_and_load_pin_to_track_map [98]
                0.00    0.00       2/4           build_rr_graph [7]
[95]     0.0    0.00    0.00       4         free_matrix3 [95]
-----------------------------------------------
                0.00    0.00       2/4           alloc_route_structs [118]
                0.00    0.00       2/4           build_rr_graph [7]
[96]     0.0    0.00    0.00       4         get_class_range_for_block [96]
-----------------------------------------------
                0.00    0.00       3/3           ReadOptions [155]
[97]     0.0    0.00    0.00       3         ProcessOption [97]
-----------------------------------------------
                0.00    0.00       3/3           build_rr_graph [7]
[98]     0.0    0.00    0.00       3         alloc_and_load_pin_to_track_map [98]
                0.00    0.00       6/377666      my_malloc [30]
                0.00    0.00       4/437         alloc_matrix [69]
                0.00    0.00       4/430         free_matrix [71]
                0.00    0.00       2/2           alloc_matrix4 [104]
                0.00    0.00       2/5           alloc_matrix3 [92]
                0.00    0.00       2/171         my_calloc [81]
                0.00    0.00       2/4           free_matrix3 [95]
-----------------------------------------------
                0.00    0.00       1/3           free_timing_graph [139]
                0.00    0.00       2/3           free_route_structs [132]
[99]     0.0    0.00    0.00       3         free_ivec_vector [99]
-----------------------------------------------
                0.00    0.00       3/3           build_rr_graph [7]
[100]    0.0    0.00    0.00       3         free_matrix4 [100]
-----------------------------------------------
                0.00    0.00       2/2           XmlReadArch [111]
[101]    0.0    0.00    0.00       2         ProcessCB_SB [101]
                0.00    0.00       2/183         ezxml_attr [78]
                0.00    0.00       2/180         ezxml_set_txt [79]
-----------------------------------------------
                0.00    0.00       2/2           XmlReadArch [111]
[102]    0.0    0.00    0.00       2         ProcessChanWidthDistrDir [102]
                0.00    0.00       8/183         ezxml_attr [78]
                0.00    0.00       4/125         ezxml_set_attr [83]
-----------------------------------------------
                0.00    0.00       2/2           check_netlist [122]
[103]    0.0    0.00    0.00       2         alloc_hash_table [103]
-----------------------------------------------
                0.00    0.00       2/2           alloc_and_load_pin_to_track_map [98]
[104]    0.0    0.00    0.00       2         alloc_matrix4 [104]
-----------------------------------------------
                0.00    0.00       2/2           check_netlist [122]
[105]    0.0    0.00    0.00       2         free_hash_table [105]
-----------------------------------------------
                0.00    0.00       2/2           compute_delay_lookup_tables [6]
[106]    0.0    0.00    0.00       2         free_rr_graph [106]
                0.00    0.00       1/4           free_chunk_memory [94]
                0.00    0.00       1/1           free_rr_node_indices [134]
-----------------------------------------------
                0.00    0.00       1/2           try_place [1]
                0.00    0.00       1/2           compute_delay_lookup_tables [6]
[107]    0.0    0.00    0.00       2         init_chan [107]
                0.00    0.00      36/36          comp_width [89]
-----------------------------------------------
                0.00    0.00       2/2           alloc_and_load_rr_node_indices [112]
[108]    0.0    0.00    0.00       2         load_chan_rr_indices [108]
                0.00    0.00     244/377666      my_malloc [30]
-----------------------------------------------
                0.00    0.00       1/2           read_netlist [146]
                0.00    0.00       1/2           print_place [145]
[109]    0.0    0.00    0.00       2         my_fopen [109]
-----------------------------------------------
                0.00    0.00       1/1           XmlReadArch [111]
[110]    0.0    0.00    0.00       1         ProcessTypes [110]
                0.00    0.00     229/3774        my_atoi [49]
                0.00    0.00     203/222         ezxml_free [75]
                0.00    0.00     203/222         FreeNode [73]
                0.00    0.00     173/173         GetNodeTokens [80]
                0.00    0.00     173/3302        FreeTokens [50]
                0.00    0.00     161/3287        CountTokens [51]
                0.00    0.00     140/183         ezxml_attr [78]
                0.00    0.00      91/377666      my_malloc [30]
                0.00    0.00      90/125         ezxml_set_attr [83]
                0.00    0.00      25/43          ezxml_child [88]
                0.00    0.00       7/171         my_calloc [81]
                0.00    0.00       6/6           ParseFc [90]
                0.00    0.00       2/1359        my_strdup [53]
                0.00    0.00       2/437         alloc_matrix [69]
                0.00    0.00       1/5           alloc_matrix3 [92]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [23]
[111]    0.0    0.00    0.00       1         XmlReadArch [111]
                0.00    0.00      27/183         ezxml_attr [78]
                0.00    0.00      26/125         ezxml_set_attr [83]
                0.00    0.00      18/43          ezxml_child [88]
                0.00    0.00      18/222         ezxml_free [75]
                0.00    0.00      18/222         FreeNode [73]
                0.00    0.00       4/377666      my_malloc [30]
                0.00    0.00       2/2           ProcessChanWidthDistrDir [102]
                0.00    0.00       2/3774        my_atoi [49]
                0.00    0.00       2/2           ProcessCB_SB [101]
                0.00    0.00       1/1           ezxml_parse_file [126]
                0.00    0.00       1/1           ProcessTypes [110]
                0.00    0.00       1/1359        my_strdup [53]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [7]
[112]    0.0    0.00    0.00       1         alloc_and_load_rr_node_indices [112]
                0.00    0.00     307/377666      my_malloc [30]
                0.00    0.00       2/2           load_chan_rr_indices [108]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[113]    0.0    0.00    0.00       1         alloc_and_load_rr_node_route_structs [113]
                0.00    0.00       1/377666      my_malloc [30]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [7]
[114]    0.0    0.00    0.00       1         alloc_and_load_seg_details [114]
                0.00    0.00     267/377666      my_malloc [30]
-----------------------------------------------
                0.00    0.00       1/1           alloc_lookups_and_criticalities [5]
[115]    0.0    0.00    0.00       1         alloc_and_load_timing_graph [115]
                0.00    0.00    5881/6904        my_chunk_malloc [46]
                0.00    0.00    2720/377666      my_malloc [30]
                0.00    0.00    1724/4966        is_opin [48]
                0.00    0.00     414/437         alloc_matrix [69]
                0.00    0.00     414/430         free_matrix [71]
                0.00    0.00     138/171         my_calloc [81]
                0.00    0.00     138/276         load_one_fb_fanout_count [72]
                0.00    0.00       1/1           alloc_and_load_timing_graph_levels [116]
                0.00    0.00       1/1           check_timing_graph [124]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [115]
[116]    0.0    0.00    0.00       1         alloc_and_load_timing_graph_levels [116]
                0.00    0.00    5604/5604        insert_in_int_list [47]
                0.00    0.00      57/57          alloc_ivector_and_copy_int_list [87]
                0.00    0.00       1/171         my_calloc [81]
                0.00    0.00       1/377666      my_malloc [30]
                0.00    0.00       1/5           my_realloc [93]
                0.00    0.00       1/1           free_int_list [129]
-----------------------------------------------
                0.00    0.00       1/1           alloc_lookups_and_criticalities [5]
[117]    0.0    0.00    0.00       1         alloc_net_delay [117]
                0.00    0.00     511/6904        my_chunk_malloc [46]
                0.00    0.00       1/377666      my_malloc [30]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[118]    0.0    0.00    0.00       1         alloc_route_structs [118]
                0.00    0.00       8/377666      my_malloc [30]
                0.00    0.00       2/4           get_class_range_for_block [96]
                0.00    0.00       1/171         my_calloc [81]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[119]    0.0    0.00    0.00       1         alloc_route_tree_timing_structs [119]
                0.00    0.00       1/377666      my_malloc [30]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [7]
[120]    0.0    0.00    0.00       1         alloc_sblock_pattern_lookup [120]
                0.00    0.00       5/377666      my_malloc [30]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[121]    0.0    0.00    0.00       1         alloc_timing_driven_route_structs [121]
                0.00    0.00       3/377666      my_malloc [30]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [23]
[122]    0.0    0.00    0.00       1         check_netlist [122]
                0.00    0.00    3242/4966        is_opin [48]
                0.00    0.00     649/649         insert_in_hash_table [55]
                0.00    0.00     139/139         get_next_hash [82]
                0.00    0.00     138/276         load_one_fb_fanout_count [72]
                0.00    0.00       3/171         my_calloc [81]
                0.00    0.00       2/2           alloc_hash_table [103]
                0.00    0.00       2/2           free_hash_table [105]
                0.00    0.00       1/377666      my_malloc [30]
                0.00    0.00       1/437         alloc_matrix [69]
                0.00    0.00       1/1           start_hash_table_iterator [147]
                0.00    0.00       1/430         free_matrix [71]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [7]
[123]    0.0    0.00    0.00       1         check_rr_graph [123]
                0.00    0.00   20292/20292       check_node [42]
                0.00    0.00       3/171         my_calloc [81]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [115]
[124]    0.0    0.00    0.00       1         check_timing_graph [124]
-----------------------------------------------
                0.00    0.00       1/1           ezxml_parse_str [127]
[125]    0.0    0.00    0.00       1         ezxml_new [125]
-----------------------------------------------
                0.00    0.00       1/1           XmlReadArch [111]
[126]    0.0    0.00    0.00       1         ezxml_parse_file [126]
                0.00    0.00       1/1           ezxml_parse_str [127]
-----------------------------------------------
                0.00    0.00       1/1           ezxml_parse_file [126]
[127]    0.0    0.00    0.00       1         ezxml_parse_str [127]
                0.00    0.00     431/431         ezxml_char_content [70]
                0.00    0.00     221/221         ezxml_insert [77]
                0.00    0.00     120/551         ezxml_decode [56]
                0.00    0.00       1/1           ezxml_new [125]
                0.00    0.00       1/1           ezxml_str2utf8 [128]
-----------------------------------------------
                0.00    0.00       1/1           ezxml_parse_str [127]
[128]    0.0    0.00    0.00       1         ezxml_str2utf8 [128]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph_levels [116]
[129]    0.0    0.00    0.00       1         free_int_list [129]
-----------------------------------------------
                0.00    0.00       1/1           try_place [1]
[130]    0.0    0.00    0.00       1         free_lookups_and_criticalities [130]
                0.00    0.00       1/4           free_chunk_memory [94]
                0.00    0.00       1/1           free_timing_graph [139]
-----------------------------------------------
                0.00    0.00       1/1           try_place [1]
[131]    0.0    0.00    0.00       1         free_net_delay [131]
                0.00    0.00       1/4           free_chunk_memory [94]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[132]    0.0    0.00    0.00       1         free_route_structs [132]
                0.00    0.00       2/3           free_ivec_vector [99]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[133]    0.0    0.00    0.00       1         free_route_tree_timing_structs [133]
-----------------------------------------------
                0.00    0.00       1/1           free_rr_graph [106]
[134]    0.0    0.00    0.00       1         free_rr_node_indices [134]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[135]    0.0    0.00    0.00       1         free_rr_node_route_structs [135]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [7]
[136]    0.0    0.00    0.00       1         free_sblock_pattern_lookup [136]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [7]
[137]    0.0    0.00    0.00       1         free_seg_details [137]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[138]    0.0    0.00    0.00       1         free_timing_driven_route_structs [138]
-----------------------------------------------
                0.00    0.00       1/1           free_lookups_and_criticalities [130]
[139]    0.0    0.00    0.00       1         free_timing_graph [139]
                0.00    0.00       1/4           free_chunk_memory [94]
                0.00    0.00       1/3           free_ivec_vector [99]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[140]    0.0    0.00    0.00       1         free_trace_structs [140]
-----------------------------------------------
                0.00    0.00       1/1           try_place [1]
[141]    0.0    0.00    0.00       1         init_draw_coords [141]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[142]    0.0    0.00    0.00       1         init_route_structs [142]
                0.00    0.00       1/1           load_route_bb [143]
-----------------------------------------------
                0.00    0.00       1/1           init_route_structs [142]
[143]    0.0    0.00    0.00       1         load_route_bb [143]
-----------------------------------------------
                0.00    0.00       1/1           place_and_route [2]
[144]    0.0    0.00    0.00       1         post_place_sync [144]
-----------------------------------------------
                0.00    0.00       1/1           place_and_route [2]
[145]    0.0    0.00    0.00       1         print_place [145]
                0.00    0.00       1/2           my_fopen [109]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [23]
[146]    0.0    0.00    0.00       1         read_netlist [146]
                0.00    0.00    3543/3774        my_atoi [49]
                0.00    0.00    3129/3302        FreeTokens [50]
                0.00    0.00    3126/3287        CountTokens [51]
                0.00    0.00    2943/2943        ReadLineTokens [52]
                0.00    0.00    2001/377666      my_malloc [30]
                0.00    0.00    1352/1359        my_strdup [53]
                0.00    0.00       1/2           my_fopen [109]
                0.00    0.00       1/1           sync_nets_to_blocks [148]
-----------------------------------------------
                0.00    0.00       1/1           check_netlist [122]
[147]    0.0    0.00    0.00       1         start_hash_table_iterator [147]
-----------------------------------------------
                0.00    0.00       1/1           read_netlist [146]
[148]    0.0    0.00    0.00       1         sync_nets_to_blocks [148]
                0.00    0.00    1022/377666      my_malloc [30]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

  [51] CountTokens            [56] ezxml_decode          [141] init_draw_coords
  [73] FreeNode               [75] ezxml_free            [142] init_route_structs
  [50] FreeTokens             [76] ezxml_free_attr        [62] init_route_tree_to_source
  [80] GetNodeTokens          [77] ezxml_insert           [34] insert_in_edge_list
  [90] ParseFc               [125] ezxml_new              [55] insert_in_hash_table
 [101] ProcessCB_SB          [126] ezxml_parse_file       [47] insert_in_int_list
 [102] ProcessChanWidthDistrDir [127] ezxml_parse_str     [48] is_opin
  [97] ProcessOption          [83] ezxml_set_attr         [10] label_wire_muxes
 [110] ProcessTypes           [79] ezxml_set_txt         [108] load_chan_rr_indices
  [52] ReadLineTokens        [128] ezxml_str2utf8         [85] load_criticalities
 [111] XmlReadArch            [94] free_chunk_memory      [25] load_net_rr_terminals
  [57] add_route_tree_to_heap [105] free_hash_table       [13] load_net_slack
  [20] add_rr_graph_C_from_switches [39] free_heap_data   [72] load_one_fb_fanout_count
  [43] add_to_mod_list       [129] free_int_list         [143] load_route_bb
  [44] alloc_and_load_edges_and_switches [99] free_ivec_vector [28] load_rr_indexed_data_T_values
  [91] alloc_and_load_grid   [130] free_lookups_and_criticalities [63] load_rt_subtree_Tdel
  [98] alloc_and_load_pin_to_track_map [71] free_matrix   [24] load_sblock_pattern_lookup
  [27] alloc_and_load_rr_indexed_data [95] free_matrix3   [84] load_timing_graph_net_delays
 [112] alloc_and_load_rr_node_indices [100] free_matrix4  [64] mark_ends
 [113] alloc_and_load_rr_node_route_structs [131] free_net_delay [49] my_atoi
 [114] alloc_and_load_seg_details [132] free_route_structs [81] my_calloc
 [115] alloc_and_load_timing_graph [59] free_route_tree   [46] my_chunk_malloc
 [116] alloc_and_load_timing_graph_levels [133] free_route_tree_timing_structs [109] my_fopen
 [103] alloc_hash_table      [106] free_rr_graph          [29] my_frand
  [87] alloc_ivector_and_copy_int_list [134] free_rr_node_indices [16] my_irand
   [5] alloc_lookups_and_criticalities [135] free_rr_node_route_structs [30] my_malloc
  [69] alloc_matrix          [136] free_sblock_pattern_lookup [93] my_realloc
  [92] alloc_matrix3         [137] free_seg_details       [22] my_srandom
 [104] alloc_matrix4         [138] free_timing_driven_route_structs [53] my_strdup
 [117] alloc_net_delay       [139] free_timing_graph      [32] node_to_heap
 [118] alloc_route_structs   [140] free_trace_structs     [54] pathfinder_update_one_cost
 [119] alloc_route_tree_timing_structs [60] free_traceback [144] post_place_sync
 [120] alloc_sblock_pattern_lookup [12] get_bb_from_scratch [15] postscript
 [121] alloc_timing_driven_route_structs [96] get_class_range_for_block [145] print_place
   [7] build_rr_graph         [40] get_heap_head         [146] read_netlist
 [122] check_netlist          [19] get_mst_of_net         [65] reset_path_costs
  [42] check_node             [82] get_next_hash          [35] seg_index_of_cblock
 [123] check_rr_graph         [33] get_rr_cong_cost       [36] seg_index_of_sblock
 [124] check_timing_graph     [18] get_rr_node_index     [147] start_hash_table_iterator
  [26] comp_bb_cost           [37] get_seg_end           [148] sync_nets_to_blocks
  [17] comp_td_costs          [38] get_seg_start          [14] timing_driven_route_net
   [4] comp_td_point_to_point_delay [41] get_simple_switch_block_track [1] try_place
  [89] comp_width             [31] get_timing_driven_expected_cost [3] try_swap
   [6] compute_delay_lookup_tables [45] get_track_to_ipins [11] update_bb
  [58] empty_heap              [9] get_track_to_tracks    [66] update_net_delays_from_route_tree
  [78] ezxml_attr             [21] get_unidir_opin_connections [67] update_route_tree
  [70] ezxml_char_content      [8] get_unidir_track_to_chan_seg [86] update_screen
  [88] ezxml_child            [61] heapsort               [68] update_traceback
  [74] ezxml_cut             [107] init_chan
